CodVenda;Data;CodProduto;Preço;Quantidade;Subtotal
1202;11/04/2019;17; R$ 1.340,00 ;1; R$ 1.340,00 
1203;11/04/2019;10; R$ 1.199,00 ;3; R$ 3.597,00 
1204;11/04/2019;21; R$ 360,00 ;5; R$ 1.800,00 
1205;11/04/2019;12; R$ 4.500,00 ;5; R$ 22.500,00 
1206;11/04/2019;7; R$ 1.200,00 ;5; R$ 6.000,00 
1207;11/04/2019;16; R$ 790,00 ;4; R$ 3.160,00 
1208;11/04/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1209;11/04/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1210;11/04/2019;2; R$ 1.899,50 ;4; R$ 7.598,00 
1211;11/04/2019;22; R$ 1.150,00 ;5; R$ 5.750,00 
1212;11/04/2019;7; R$ 1.200,00 ;1; R$ 1.200,00 
1213;12/04/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1214;12/04/2019;12; R$ 4.500,00 ;4; R$ 18.000,00 
1215;12/04/2019;5; R$ 899,90 ;5; R$ 4.499,50 
1216;12/04/2019;3; R$ 1.099,00 ;4; R$ 4.396,00 
1217;12/04/2019;1; R$ 1.499,50 ;2; R$ 2.999,00 
1218;12/04/2019;21; R$ 360,00 ;3; R$ 1.080,00 
1219;12/04/2019;29; R$ 85,00 ;1; R$ 85,00 
1220;12/04/2019;13; R$ 3.200,00 ;3; R$ 9.600,00 
1221;12/04/2019;27; R$ 120,00 ;1; R$ 120,00 
1222;12/04/2019;14; R$ 830,00 ;1; R$ 830,00 
1223;12/04/2019;15; R$ 750,00 ;2; R$ 1.500,00 
1224;12/04/2019;29; R$ 85,00 ;5; R$ 425,00 
1225;13/04/2019;32; R$ 2.400,00 ;1; R$ 2.400,00 
1226;13/04/2019;31; R$ 2.300,00 ;5; R$ 11.500,00 
1227;13/04/2019;27; R$ 120,00 ;4; R$ 480,00 
1228;13/04/2019;23; R$ 800,00 ;1; R$ 800,00 
1229;13/04/2019;21; R$ 360,00 ;3; R$ 1.080,00 
1230;13/04/2019;15; R$ 750,00 ;5; R$ 3.750,00 
1231;13/04/2019;6; R$ 1.190,50 ;5; R$ 5.952,50 
1232;13/04/2019;28; R$ 180,00 ;1; R$ 180,00 
1233;13/04/2019;9; R$ 1.899,00 ;3; R$ 5.697,00 
1234;13/04/2019;3; R$ 1.099,00 ;5; R$ 5.495,00 
1235;13/04/2019;31; R$ 2.300,00 ;2; R$ 4.600,00 
1236;13/04/2019;21; R$ 360,00 ;4; R$ 1.440,00 
1237;14/04/2019;24; R$ 480,00 ;3; R$ 1.440,00 
1238;14/04/2019;28; R$ 180,00 ;3; R$ 540,00 
1239;14/04/2019;4; R$ 799,90 ;5; R$ 3.999,50 
1240;14/04/2019;25; R$ 180,00 ;3; R$ 540,00 
1241;14/04/2019;26; R$ 225,00 ;3; R$ 675,00 
1242;14/04/2019;29; R$ 85,00 ;5; R$ 425,00 
1243;14/04/2019;14; R$ 830,00 ;1; R$ 830,00 
1244;14/04/2019;22; R$ 1.150,00 ;3; R$ 3.450,00 
1245;14/04/2019;31; R$ 2.300,00 ;3; R$ 6.900,00 
1246;14/04/2019;14; R$ 830,00 ;5; R$ 4.150,00 
1247;14/04/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1248;14/04/2019;28; R$ 180,00 ;2; R$ 360,00 
1249;15/04/2019;12; R$ 4.500,00 ;2; R$ 9.000,00 
1250;15/04/2019;18; R$ 335,00 ;3; R$ 1.005,00 
1251;15/04/2019;18; R$ 335,00 ;3; R$ 1.005,00 
1252;15/04/2019;29; R$ 85,00 ;4; R$ 340,00 
1253;15/04/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1254;15/04/2019;18; R$ 335,00 ;2; R$ 670,00 
1255;15/04/2019;21; R$ 360,00 ;5; R$ 1.800,00 
1256;15/04/2019;28; R$ 180,00 ;1; R$ 180,00 
1257;15/04/2019;23; R$ 800,00 ;3; R$ 2.400,00 
1258;15/04/2019;25; R$ 180,00 ;1; R$ 180,00 
1259;15/04/2019;29; R$ 85,00 ;5; R$ 425,00 
1260;15/04/2019;29; R$ 85,00 ;2; R$ 170,00 
1261;16/04/2019;26; R$ 225,00 ;4; R$ 900,00 
1262;16/04/2019;15; R$ 750,00 ;1; R$ 750,00 
1263;16/04/2019;10; R$ 1.199,00 ;5; R$ 5.995,00 
1264;16/04/2019;22; R$ 1.150,00 ;4; R$ 4.600,00 
1265;16/04/2019;2; R$ 1.899,50 ;4; R$ 7.598,00 
1266;16/04/2019;3; R$ 1.099,00 ;3; R$ 3.297,00 
1267;16/04/2019;18; R$ 335,00 ;3; R$ 1.005,00 
1268;16/04/2019;4; R$ 799,90 ;3; R$ 2.399,70 
1269;16/04/2019;31; R$ 2.300,00 ;4; R$ 9.200,00 
1270;16/04/2019;13; R$ 3.200,00 ;5; R$ 16.000,00 
1271;16/04/2019;17; R$ 1.340,00 ;1; R$ 1.340,00 
1272;16/04/2019;23; R$ 800,00 ;4; R$ 3.200,00 
1273;17/04/2019;23; R$ 800,00 ;5; R$ 4.000,00 
1274;17/04/2019;17; R$ 1.340,00 ;2; R$ 2.680,00 
1275;17/04/2019;12; R$ 4.500,00 ;5; R$ 22.500,00 
1276;17/04/2019;9; R$ 1.899,00 ;5; R$ 9.495,00 
1277;17/04/2019;2; R$ 1.899,50 ;1; R$ 1.899,50 
1278;17/04/2019;14; R$ 830,00 ;4; R$ 3.320,00 
1279;17/04/2019;23; R$ 800,00 ;4; R$ 3.200,00 
1280;17/04/2019;15; R$ 750,00 ;2; R$ 1.500,00 
1281;17/04/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1282;17/04/2019;21; R$ 360,00 ;2; R$ 720,00 
1283;17/04/2019;13; R$ 3.200,00 ;2; R$ 6.400,00 
1284;17/04/2019;17; R$ 1.340,00 ;5; R$ 6.700,00 
1285;18/04/2019;30; R$ 515,00 ;5; R$ 2.575,00 
1286;18/04/2019;7; R$ 1.200,00 ;5; R$ 6.000,00 
1287;18/04/2019;25; R$ 180,00 ;4; R$ 720,00 
1288;18/04/2019;32; R$ 2.400,00 ;2; R$ 4.800,00 
1289;18/04/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1290;18/04/2019;23; R$ 800,00 ;4; R$ 3.200,00 
1291;18/04/2019;18; R$ 335,00 ;5; R$ 1.675,00 
1292;18/04/2019;18; R$ 335,00 ;2; R$ 670,00 
1293;18/04/2019;30; R$ 515,00 ;3; R$ 1.545,00 
1294;18/04/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1295;18/04/2019;26; R$ 225,00 ;2; R$ 450,00 
1296;18/04/2019;5; R$ 899,90 ;2; R$ 1.799,80 
1297;19/04/2019;24; R$ 480,00 ;2; R$ 960,00 
1298;19/04/2019;22; R$ 1.150,00 ;4; R$ 4.600,00 
1299;19/04/2019;6; R$ 1.190,50 ;2; R$ 2.381,00 
1300;19/04/2019;10; R$ 1.199,00 ;1; R$ 1.199,00 
1301;19/04/2019;2; R$ 1.899,50 ;3; R$ 5.698,50 
1302;19/04/2019;11; R$ 1.322,00 ;2; R$ 2.644,00 
1303;19/04/2019;14; R$ 830,00 ;1; R$ 830,00 
1304;19/04/2019;5; R$ 899,90 ;2; R$ 1.799,80 
1305;19/04/2019;21; R$ 360,00 ;3; R$ 1.080,00 
1306;19/04/2019;26; R$ 225,00 ;1; R$ 225,00 
1307;19/04/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1308;19/04/2019;16; R$ 790,00 ;5; R$ 3.950,00 
1309;20/04/2019;4; R$ 799,90 ;1; R$ 799,90 
1310;20/04/2019;21; R$ 360,00 ;1; R$ 360,00 
1311;20/04/2019;16; R$ 790,00 ;5; R$ 3.950,00 
1312;20/04/2019;12; R$ 4.500,00 ;3; R$ 13.500,00 
1313;20/04/2019;20; R$ 4.500,00 ;1; R$ 4.500,00 
1314;20/04/2019;11; R$ 1.322,00 ;3; R$ 3.966,00 
1315;20/04/2019;20; R$ 4.500,00 ;3; R$ 13.500,00 
1316;20/04/2019;2; R$ 1.899,50 ;3; R$ 5.698,50 
1317;20/04/2019;4; R$ 799,90 ;3; R$ 2.399,70 
1318;20/04/2019;9; R$ 1.899,00 ;3; R$ 5.697,00 
1319;20/04/2019;18; R$ 335,00 ;3; R$ 1.005,00 
1320;20/04/2019;7; R$ 1.200,00 ;2; R$ 2.400,00 
1321;21/04/2019;9; R$ 1.899,00 ;3; R$ 5.697,00 
1322;21/04/2019;6; R$ 1.190,50 ;3; R$ 3.571,50 
1323;21/04/2019;19; R$ 334,00 ;2; R$ 668,00 
1324;21/04/2019;26; R$ 225,00 ;3; R$ 675,00 
1325;21/04/2019;26; R$ 225,00 ;1; R$ 225,00 
1326;21/04/2019;19; R$ 334,00 ;2; R$ 668,00 
1327;21/04/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1328;21/04/2019;14; R$ 830,00 ;1; R$ 830,00 
1329;21/04/2019;29; R$ 85,00 ;4; R$ 340,00 
1330;21/04/2019;22; R$ 1.150,00 ;2; R$ 2.300,00 
1331;21/04/2019;29; R$ 85,00 ;2; R$ 170,00 
1332;21/04/2019;4; R$ 799,90 ;3; R$ 2.399,70 
1333;22/04/2019;4; R$ 799,90 ;5; R$ 3.999,50 
1334;22/04/2019;19; R$ 334,00 ;1; R$ 334,00 
1335;22/04/2019;29; R$ 85,00 ;1; R$ 85,00 
1336;22/04/2019;25; R$ 180,00 ;1; R$ 180,00 
1337;22/04/2019;13; R$ 3.200,00 ;3; R$ 9.600,00 
1338;22/04/2019;1; R$ 1.499,50 ;1; R$ 1.499,50 
1339;22/04/2019;25; R$ 180,00 ;4; R$ 720,00 
1340;22/04/2019;22; R$ 1.150,00 ;2; R$ 2.300,00 
1341;22/04/2019;5; R$ 899,90 ;4; R$ 3.599,60 
1342;22/04/2019;25; R$ 180,00 ;5; R$ 900,00 
1343;22/04/2019;3; R$ 1.099,00 ;4; R$ 4.396,00 
1344;22/04/2019;12; R$ 4.500,00 ;4; R$ 18.000,00 
1345;23/04/2019;3; R$ 1.099,00 ;5; R$ 5.495,00 
1346;23/04/2019;10; R$ 1.199,00 ;2; R$ 2.398,00 
1347;23/04/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1348;23/04/2019;32; R$ 2.400,00 ;3; R$ 7.200,00 
1349;23/04/2019;1; R$ 1.499,50 ;3; R$ 4.498,50 
1350;23/04/2019;11; R$ 1.322,00 ;4; R$ 5.288,00 
1351;23/04/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1352;23/04/2019;12; R$ 4.500,00 ;4; R$ 18.000,00 
1353;23/04/2019;19; R$ 334,00 ;2; R$ 668,00 
1354;23/04/2019;16; R$ 790,00 ;1; R$ 790,00 
1355;23/04/2019;6; R$ 1.190,50 ;1; R$ 1.190,50 
1356;23/04/2019;3; R$ 1.099,00 ;2; R$ 2.198,00 
1357;24/04/2019;2; R$ 1.899,50 ;5; R$ 9.497,50 
1358;24/04/2019;23; R$ 800,00 ;5; R$ 4.000,00 
1359;24/04/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1360;24/04/2019;19; R$ 334,00 ;2; R$ 668,00 
1361;24/04/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1362;24/04/2019;20; R$ 4.500,00 ;2; R$ 9.000,00 
1363;24/04/2019;14; R$ 830,00 ;4; R$ 3.320,00 
1364;24/04/2019;22; R$ 1.150,00 ;4; R$ 4.600,00 
1365;24/04/2019;5; R$ 899,90 ;2; R$ 1.799,80 
1366;24/04/2019;2; R$ 1.899,50 ;5; R$ 9.497,50 
1367;24/04/2019;2; R$ 1.899,50 ;5; R$ 9.497,50 
1368;24/04/2019;6; R$ 1.190,50 ;4; R$ 4.762,00 
1369;25/04/2019;31; R$ 2.300,00 ;5; R$ 11.500,00 
1370;25/04/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1371;25/04/2019;11; R$ 1.322,00 ;1; R$ 1.322,00 
1372;25/04/2019;5; R$ 899,90 ;4; R$ 3.599,60 
1373;25/04/2019;22; R$ 1.150,00 ;2; R$ 2.300,00 
1374;25/04/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1375;25/04/2019;15; R$ 750,00 ;5; R$ 3.750,00 
1376;25/04/2019;30; R$ 515,00 ;2; R$ 1.030,00 
1377;25/04/2019;25; R$ 180,00 ;5; R$ 900,00 
1378;25/04/2019;4; R$ 799,90 ;4; R$ 3.199,60 
1379;25/04/2019;22; R$ 1.150,00 ;3; R$ 3.450,00 
1380;25/04/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1381;26/04/2019;17; R$ 1.340,00 ;5; R$ 6.700,00 
1382;26/04/2019;32; R$ 2.400,00 ;1; R$ 2.400,00 
1383;26/04/2019;1; R$ 1.499,50 ;2; R$ 2.999,00 
1384;26/04/2019;15; R$ 750,00 ;1; R$ 750,00 
1385;26/04/2019;28; R$ 180,00 ;4; R$ 720,00 
1386;26/04/2019;32; R$ 2.400,00 ;3; R$ 7.200,00 
1387;26/04/2019;26; R$ 225,00 ;5; R$ 1.125,00 
1388;26/04/2019;27; R$ 120,00 ;5; R$ 600,00 
1389;26/04/2019;29; R$ 85,00 ;3; R$ 255,00 
1390;26/04/2019;13; R$ 3.200,00 ;3; R$ 9.600,00 
1391;26/04/2019;20; R$ 4.500,00 ;5; R$ 22.500,00 
1392;26/04/2019;6; R$ 1.190,50 ;3; R$ 3.571,50 
1393;27/04/2019;8; R$ 2.300,00 ;2; R$ 4.600,00 
1394;27/04/2019;5; R$ 899,90 ;4; R$ 3.599,60 
1395;27/04/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1396;27/04/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1397;27/04/2019;15; R$ 750,00 ;2; R$ 1.500,00 
1398;27/04/2019;18; R$ 335,00 ;4; R$ 1.340,00 
1399;27/04/2019;25; R$ 180,00 ;3; R$ 540,00 
1400;27/04/2019;20; R$ 4.500,00 ;3; R$ 13.500,00 
1401;27/04/2019;17; R$ 1.340,00 ;1; R$ 1.340,00 
1402;27/04/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1403;27/04/2019;17; R$ 1.340,00 ;3; R$ 4.020,00 
1404;27/04/2019;21; R$ 360,00 ;2; R$ 720,00 
1405;28/04/2019;28; R$ 180,00 ;4; R$ 720,00 
1406;28/04/2019;2; R$ 1.899,50 ;5; R$ 9.497,50 
1407;28/04/2019;7; R$ 1.200,00 ;4; R$ 4.800,00 
1408;28/04/2019;30; R$ 515,00 ;5; R$ 2.575,00 
1409;28/04/2019;16; R$ 790,00 ;2; R$ 1.580,00 
1410;28/04/2019;29; R$ 85,00 ;2; R$ 170,00 
1411;28/04/2019;12; R$ 4.500,00 ;2; R$ 9.000,00 
1412;28/04/2019;9; R$ 1.899,00 ;2; R$ 3.798,00 
1413;28/04/2019;17; R$ 1.340,00 ;1; R$ 1.340,00 
1414;28/04/2019;20; R$ 4.500,00 ;2; R$ 9.000,00 
1415;28/04/2019;32; R$ 2.400,00 ;5; R$ 12.000,00 
1416;28/04/2019;31; R$ 2.300,00 ;5; R$ 11.500,00 
1417;29/04/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1418;29/04/2019;2; R$ 1.899,50 ;2; R$ 3.799,00 
1419;29/04/2019;3; R$ 1.099,00 ;2; R$ 2.198,00 
1420;29/04/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1421;29/04/2019;4; R$ 799,90 ;5; R$ 3.999,50 
1422;29/04/2019;6; R$ 1.190,50 ;5; R$ 5.952,50 
1423;29/04/2019;26; R$ 225,00 ;3; R$ 675,00 
1424;29/04/2019;2; R$ 1.899,50 ;4; R$ 7.598,00 
1425;29/04/2019;27; R$ 120,00 ;5; R$ 600,00 
1426;29/04/2019;29; R$ 85,00 ;4; R$ 340,00 
1427;29/04/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1428;29/04/2019;8; R$ 2.300,00 ;4; R$ 9.200,00 
1429;30/04/2019;1; R$ 1.499,50 ;5; R$ 7.497,50 
1430;30/04/2019;16; R$ 790,00 ;1; R$ 790,00 
1431;30/04/2019;4; R$ 799,90 ;5; R$ 3.999,50 
1432;30/04/2019;19; R$ 334,00 ;2; R$ 668,00 
1433;30/04/2019;6; R$ 1.190,50 ;3; R$ 3.571,50 
1434;30/04/2019;14; R$ 830,00 ;4; R$ 3.320,00 
1435;30/04/2019;19; R$ 334,00 ;2; R$ 668,00 
1436;30/04/2019;25; R$ 180,00 ;5; R$ 900,00 
1437;30/04/2019;28; R$ 180,00 ;1; R$ 180,00 
1438;30/04/2019;2; R$ 1.899,50 ;4; R$ 7.598,00 
1439;30/04/2019;31; R$ 2.300,00 ;1; R$ 2.300,00 
1440;30/04/2019;24; R$ 480,00 ;3; R$ 1.440,00 
