CodVenda;Data;CodProduto;Preço;Quantidade;Subtotal
2642;09/08/2019;22;R$ 1.150,00;4;R$ 4.600,00
2643;09/08/2019;1;R$ 1.499,50;2;R$ 2.999,00
2644;09/08/2019;19;R$ 334,00;1;R$ 334,00
2645;09/08/2019;12;R$ 4.500,00;1;R$ 4.500,00
2646;09/08/2019;16;R$ 790,00;3;R$ 2.370,00
2647;09/08/2019;5;R$ 899,90;5;R$ 4.499,50
2648;09/08/2019;9;R$ 1.899,00;5;R$ 9.495,00
2649;09/08/2019;15;R$ 750,00;3;R$ 2.250,00
2650;09/08/2019;30;R$ 515,00;4;R$ 2.060,00
2651;09/08/2019;21;R$ 360,00;4;R$ 1.440,00
2652;09/08/2019;2;R$ 1.899,50;2;R$ 3.799,00
2653;10/08/2019;7;R$ 1.200,00;2;R$ 2.400,00
2654;10/08/2019;4;R$ 799,90;4;R$ 3.199,60
2655;10/08/2019;9;R$ 1.899,00;4;R$ 7.596,00
2656;10/08/2019;14;R$ 830,00;3;R$ 2.490,00
2657;10/08/2019;1;R$ 1.499,50;4;R$ 5.998,00
2658;10/08/2019;1;R$ 1.499,50;1;R$ 1.499,50
2659;10/08/2019;32;R$ 2.400,00;5;R$ 12.000,00
2660;10/08/2019;29;R$ 85,00;3;R$ 255,00
2661;10/08/2019;1;R$ 1.499,50;5;R$ 7.497,50
2662;10/08/2019;9;R$ 1.899,00;1;R$ 1.899,00
2663;10/08/2019;18;R$ 335,00;3;R$ 1.005,00
2664;10/08/2019;1;R$ 1.499,50;3;R$ 4.498,50
2665;11/08/2019;4;R$ 799,90;3;R$ 2.399,70
2666;11/08/2019;22;R$ 1.150,00;4;R$ 4.600,00
2667;11/08/2019;3;R$ 1.099,00;3;R$ 3.297,00
2668;11/08/2019;19;R$ 334,00;2;R$ 668,00
2669;11/08/2019;3;R$ 1.099,00;4;R$ 4.396,00
2670;11/08/2019;1;R$ 1.499,50;4;R$ 5.998,00
2671;11/08/2019;28;R$ 180,00;5;R$ 900,00
2672;11/08/2019;22;R$ 1.150,00;1;R$ 1.150,00
2673;11/08/2019;20;R$ 4.500,00;2;R$ 9.000,00
2674;11/08/2019;29;R$ 85,00;5;R$ 425,00
2675;11/08/2019;25;R$ 180,00;4;R$ 720,00
2676;11/08/2019;12;R$ 4.500,00;4;R$ 18.000,00
2677;12/08/2019;21;R$ 360,00;5;R$ 1.800,00
2678;12/08/2019;15;R$ 750,00;3;R$ 2.250,00
2679;12/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2680;12/08/2019;7;R$ 1.200,00;3;R$ 3.600,00
2681;12/08/2019;25;R$ 180,00;2;R$ 360,00
2682;12/08/2019;18;R$ 335,00;5;R$ 1.675,00
2683;12/08/2019;7;R$ 1.200,00;4;R$ 4.800,00
2684;12/08/2019;18;R$ 335,00;3;R$ 1.005,00
2685;12/08/2019;24;R$ 480,00;5;R$ 2.400,00
2686;12/08/2019;8;R$ 2.300,00;1;R$ 2.300,00
2687;12/08/2019;26;R$ 225,00;1;R$ 225,00
2688;12/08/2019;2;R$ 1.899,50;2;R$ 3.799,00
2689;13/08/2019;3;R$ 1.099,00;5;R$ 5.495,00
2690;13/08/2019;5;R$ 899,90;4;R$ 3.599,60
2691;13/08/2019;9;R$ 1.899,00;4;R$ 7.596,00
2692;13/08/2019;8;R$ 2.300,00;3;R$ 6.900,00
2693;13/08/2019;24;R$ 480,00;5;R$ 2.400,00
2694;13/08/2019;28;R$ 180,00;1;R$ 180,00
2695;13/08/2019;27;R$ 120,00;4;R$ 480,00
2696;13/08/2019;10;R$ 1.199,00;1;R$ 1.199,00
2697;13/08/2019;6;R$ 1.190,50;1;R$ 1.190,50
2698;13/08/2019;17;R$ 1.340,00;4;R$ 5.360,00
2699;13/08/2019;21;R$ 360,00;4;R$ 1.440,00
2700;13/08/2019;18;R$ 335,00;4;R$ 1.340,00
2701;14/08/2019;19;R$ 334,00;4;R$ 1.336,00
2702;14/08/2019;4;R$ 799,90;3;R$ 2.399,70
2703;14/08/2019;5;R$ 899,90;4;R$ 3.599,60
2704;14/08/2019;29;R$ 85,00;4;R$ 340,00
2705;14/08/2019;20;R$ 4.500,00;5;R$ 22.500,00
2706;14/08/2019;22;R$ 1.150,00;1;R$ 1.150,00
2707;14/08/2019;2;R$ 1.899,50;2;R$ 3.799,00
2708;14/08/2019;27;R$ 120,00;3;R$ 360,00
2709;14/08/2019;30;R$ 515,00;4;R$ 2.060,00
2710;14/08/2019;26;R$ 225,00;5;R$ 1.125,00
2711;14/08/2019;12;R$ 4.500,00;5;R$ 22.500,00
2712;14/08/2019;29;R$ 85,00;5;R$ 425,00
2713;15/08/2019;29;R$ 85,00;1;R$ 85,00
2714;15/08/2019;5;R$ 899,90;3;R$ 2.699,70
2715;15/08/2019;13;R$ 3.200,00;2;R$ 6.400,00
2716;15/08/2019;10;R$ 1.199,00;1;R$ 1.199,00
2717;15/08/2019;10;R$ 1.199,00;3;R$ 3.597,00
2718;15/08/2019;1;R$ 1.499,50;2;R$ 2.999,00
2719;15/08/2019;25;R$ 180,00;2;R$ 360,00
2720;15/08/2019;20;R$ 4.500,00;5;R$ 22.500,00
2721;15/08/2019;28;R$ 180,00;2;R$ 360,00
2722;15/08/2019;25;R$ 180,00;5;R$ 900,00
2723;15/08/2019;17;R$ 1.340,00;1;R$ 1.340,00
2724;15/08/2019;26;R$ 225,00;4;R$ 900,00
2725;16/08/2019;14;R$ 830,00;3;R$ 2.490,00
2726;16/08/2019;19;R$ 334,00;4;R$ 1.336,00
2727;16/08/2019;4;R$ 799,90;1;R$ 799,90
2728;16/08/2019;31;R$ 2.300,00;3;R$ 6.900,00
2729;16/08/2019;19;R$ 334,00;2;R$ 668,00
2730;16/08/2019;1;R$ 1.499,50;4;R$ 5.998,00
2731;16/08/2019;28;R$ 180,00;4;R$ 720,00
2732;16/08/2019;28;R$ 180,00;1;R$ 180,00
2733;16/08/2019;8;R$ 2.300,00;5;R$ 11.500,00
2734;16/08/2019;11;R$ 1.322,00;4;R$ 5.288,00
2735;16/08/2019;7;R$ 1.200,00;3;R$ 3.600,00
2736;16/08/2019;30;R$ 515,00;2;R$ 1.030,00
2737;17/08/2019;12;R$ 4.500,00;1;R$ 4.500,00
2738;17/08/2019;30;R$ 515,00;2;R$ 1.030,00
2739;17/08/2019;9;R$ 1.899,00;2;R$ 3.798,00
2740;17/08/2019;18;R$ 335,00;4;R$ 1.340,00
2741;17/08/2019;5;R$ 899,90;2;R$ 1.799,80
2742;17/08/2019;28;R$ 180,00;3;R$ 540,00
2743;17/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2744;17/08/2019;12;R$ 4.500,00;5;R$ 22.500,00
2745;17/08/2019;29;R$ 85,00;1;R$ 85,00
2746;17/08/2019;9;R$ 1.899,00;1;R$ 1.899,00
2747;17/08/2019;4;R$ 799,90;3;R$ 2.399,70
2748;17/08/2019;15;R$ 750,00;4;R$ 3.000,00
2749;18/08/2019;12;R$ 4.500,00;4;R$ 18.000,00
2750;18/08/2019;22;R$ 1.150,00;1;R$ 1.150,00
2751;18/08/2019;5;R$ 899,90;2;R$ 1.799,80
2752;18/08/2019;9;R$ 1.899,00;4;R$ 7.596,00
2753;18/08/2019;14;R$ 830,00;3;R$ 2.490,00
2754;18/08/2019;32;R$ 2.400,00;1;R$ 2.400,00
2755;18/08/2019;30;R$ 515,00;1;R$ 515,00
2756;18/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2757;18/08/2019;12;R$ 4.500,00;3;R$ 13.500,00
2758;18/08/2019;25;R$ 180,00;2;R$ 360,00
2759;18/08/2019;23;R$ 800,00;5;R$ 4.000,00
2760;18/08/2019;10;R$ 1.199,00;5;R$ 5.995,00
2761;19/08/2019;2;R$ 1.899,50;4;R$ 7.598,00
2762;19/08/2019;23;R$ 800,00;3;R$ 2.400,00
2763;19/08/2019;24;R$ 480,00;4;R$ 1.920,00
2764;19/08/2019;23;R$ 800,00;1;R$ 800,00
2765;19/08/2019;24;R$ 480,00;4;R$ 1.920,00
2766;19/08/2019;26;R$ 225,00;1;R$ 225,00
2767;19/08/2019;7;R$ 1.200,00;3;R$ 3.600,00
2768;19/08/2019;19;R$ 334,00;4;R$ 1.336,00
2769;19/08/2019;8;R$ 2.300,00;4;R$ 9.200,00
2770;19/08/2019;19;R$ 334,00;3;R$ 1.002,00
2771;19/08/2019;12;R$ 4.500,00;1;R$ 4.500,00
2772;19/08/2019;31;R$ 2.300,00;5;R$ 11.500,00
2773;20/08/2019;21;R$ 360,00;4;R$ 1.440,00
2774;20/08/2019;28;R$ 180,00;1;R$ 180,00
2775;20/08/2019;13;R$ 3.200,00;2;R$ 6.400,00
2776;20/08/2019;14;R$ 830,00;1;R$ 830,00
2777;20/08/2019;12;R$ 4.500,00;3;R$ 13.500,00
2778;20/08/2019;14;R$ 830,00;5;R$ 4.150,00
2779;20/08/2019;31;R$ 2.300,00;4;R$ 9.200,00
2780;20/08/2019;2;R$ 1.899,50;5;R$ 9.497,50
2781;20/08/2019;19;R$ 334,00;1;R$ 334,00
2782;20/08/2019;16;R$ 790,00;4;R$ 3.160,00
2783;20/08/2019;28;R$ 180,00;3;R$ 540,00
2784;20/08/2019;1;R$ 1.499,50;4;R$ 5.998,00
2785;21/08/2019;3;R$ 1.099,00;4;R$ 4.396,00
2786;21/08/2019;24;R$ 480,00;5;R$ 2.400,00
2787;21/08/2019;23;R$ 800,00;2;R$ 1.600,00
2788;21/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2789;21/08/2019;29;R$ 85,00;4;R$ 340,00
2790;21/08/2019;14;R$ 830,00;2;R$ 1.660,00
2791;21/08/2019;13;R$ 3.200,00;2;R$ 6.400,00
2792;21/08/2019;17;R$ 1.340,00;3;R$ 4.020,00
2793;21/08/2019;12;R$ 4.500,00;3;R$ 13.500,00
2794;21/08/2019;16;R$ 790,00;3;R$ 2.370,00
2795;21/08/2019;23;R$ 800,00;3;R$ 2.400,00
2796;21/08/2019;13;R$ 3.200,00;1;R$ 3.200,00
2797;22/08/2019;13;R$ 3.200,00;1;R$ 3.200,00
2798;22/08/2019;3;R$ 1.099,00;1;R$ 1.099,00
2799;22/08/2019;10;R$ 1.199,00;4;R$ 4.796,00
2800;22/08/2019;19;R$ 334,00;5;R$ 1.670,00
2801;22/08/2019;30;R$ 515,00;4;R$ 2.060,00
2802;22/08/2019;19;R$ 334,00;1;R$ 334,00
2803;22/08/2019;9;R$ 1.899,00;2;R$ 3.798,00
2804;22/08/2019;15;R$ 750,00;3;R$ 2.250,00
2805;22/08/2019;12;R$ 4.500,00;4;R$ 18.000,00
2806;22/08/2019;8;R$ 2.300,00;5;R$ 11.500,00
2807;22/08/2019;3;R$ 1.099,00;2;R$ 2.198,00
2808;22/08/2019;11;R$ 1.322,00;3;R$ 3.966,00
2809;23/08/2019;27;R$ 120,00;4;R$ 480,00
2810;23/08/2019;29;R$ 85,00;1;R$ 85,00
2811;23/08/2019;25;R$ 180,00;4;R$ 720,00
2812;23/08/2019;29;R$ 85,00;1;R$ 85,00
2813;23/08/2019;13;R$ 3.200,00;2;R$ 6.400,00
2814;23/08/2019;25;R$ 180,00;3;R$ 540,00
2815;23/08/2019;4;R$ 799,90;2;R$ 1.599,80
2816;23/08/2019;18;R$ 335,00;3;R$ 1.005,00
2817;23/08/2019;14;R$ 830,00;4;R$ 3.320,00
2818;23/08/2019;10;R$ 1.199,00;3;R$ 3.597,00
2819;23/08/2019;20;R$ 4.500,00;4;R$ 18.000,00
2820;23/08/2019;23;R$ 800,00;4;R$ 3.200,00
2821;24/08/2019;17;R$ 1.340,00;4;R$ 5.360,00
2822;24/08/2019;10;R$ 1.199,00;5;R$ 5.995,00
2823;24/08/2019;8;R$ 2.300,00;4;R$ 9.200,00
2824;24/08/2019;27;R$ 120,00;5;R$ 600,00
2825;24/08/2019;25;R$ 180,00;1;R$ 180,00
2826;24/08/2019;32;R$ 2.400,00;4;R$ 9.600,00
2827;24/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2828;24/08/2019;30;R$ 515,00;4;R$ 2.060,00
2829;24/08/2019;9;R$ 1.899,00;5;R$ 9.495,00
2830;24/08/2019;15;R$ 750,00;2;R$ 1.500,00
2831;24/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2832;24/08/2019;2;R$ 1.899,50;2;R$ 3.799,00
2833;25/08/2019;19;R$ 334,00;5;R$ 1.670,00
2834;25/08/2019;26;R$ 225,00;2;R$ 450,00
2835;25/08/2019;28;R$ 180,00;1;R$ 180,00
2836;25/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2837;25/08/2019;19;R$ 334,00;1;R$ 334,00
2838;25/08/2019;6;R$ 1.190,50;2;R$ 2.381,00
2839;25/08/2019;26;R$ 225,00;4;R$ 900,00
2840;25/08/2019;16;R$ 790,00;1;R$ 790,00
2841;25/08/2019;9;R$ 1.899,00;1;R$ 1.899,00
2842;25/08/2019;30;R$ 515,00;1;R$ 515,00
2843;25/08/2019;11;R$ 1.322,00;3;R$ 3.966,00
2844;25/08/2019;13;R$ 3.200,00;2;R$ 6.400,00
2845;26/08/2019;3;R$ 1.099,00;3;R$ 3.297,00
2846;26/08/2019;24;R$ 480,00;1;R$ 480,00
2847;26/08/2019;16;R$ 790,00;5;R$ 3.950,00
2848;26/08/2019;10;R$ 1.199,00;5;R$ 5.995,00
2849;26/08/2019;25;R$ 180,00;5;R$ 900,00
2850;26/08/2019;27;R$ 120,00;4;R$ 480,00
2851;26/08/2019;6;R$ 1.190,50;5;R$ 5.952,50
2852;26/08/2019;11;R$ 1.322,00;2;R$ 2.644,00
2853;26/08/2019;27;R$ 120,00;2;R$ 240,00
2854;26/08/2019;6;R$ 1.190,50;1;R$ 1.190,50
2855;26/08/2019;22;R$ 1.150,00;2;R$ 2.300,00
2856;26/08/2019;3;R$ 1.099,00;2;R$ 2.198,00
2857;27/08/2019;32;R$ 2.400,00;3;R$ 7.200,00
2858;27/08/2019;16;R$ 790,00;4;R$ 3.160,00
2859;27/08/2019;4;R$ 799,90;3;R$ 2.399,70
2860;27/08/2019;16;R$ 790,00;5;R$ 3.950,00
2861;27/08/2019;26;R$ 225,00;5;R$ 1.125,00
2862;27/08/2019;30;R$ 515,00;3;R$ 1.545,00
2863;27/08/2019;31;R$ 2.300,00;4;R$ 9.200,00
2864;27/08/2019;3;R$ 1.099,00;1;R$ 1.099,00
2865;27/08/2019;32;R$ 2.400,00;4;R$ 9.600,00
2866;27/08/2019;28;R$ 180,00;4;R$ 720,00
2867;27/08/2019;16;R$ 790,00;5;R$ 3.950,00
2868;27/08/2019;29;R$ 85,00;4;R$ 340,00
2869;28/08/2019;7;R$ 1.200,00;5;R$ 6.000,00
2870;28/08/2019;31;R$ 2.300,00;3;R$ 6.900,00
2871;28/08/2019;29;R$ 85,00;1;R$ 85,00
2872;28/08/2019;9;R$ 1.899,00;3;R$ 5.697,00
2873;28/08/2019;7;R$ 1.200,00;3;R$ 3.600,00
2874;28/08/2019;1;R$ 1.499,50;1;R$ 1.499,50
2875;28/08/2019;23;R$ 800,00;5;R$ 4.000,00
2876;28/08/2019;3;R$ 1.099,00;1;R$ 1.099,00
2877;28/08/2019;18;R$ 335,00;1;R$ 335,00
2878;28/08/2019;1;R$ 1.499,50;3;R$ 4.498,50
2879;28/08/2019;5;R$ 899,90;5;R$ 4.499,50
2880;28/08/2019;2;R$ 1.899,50;1;R$ 1.899,50
2881;29/08/2019;26;R$ 225,00;2;R$ 450,00
2882;29/08/2019;8;R$ 2.300,00;4;R$ 9.200,00
2883;29/08/2019;24;R$ 480,00;3;R$ 1.440,00
2884;29/08/2019;30;R$ 515,00;3;R$ 1.545,00
2885;29/08/2019;17;R$ 1.340,00;4;R$ 5.360,00
2886;29/08/2019;26;R$ 225,00;5;R$ 1.125,00
2887;29/08/2019;16;R$ 790,00;2;R$ 1.580,00
2888;29/08/2019;27;R$ 120,00;3;R$ 360,00
2889;29/08/2019;26;R$ 225,00;2;R$ 450,00
2890;29/08/2019;8;R$ 2.300,00;4;R$ 9.200,00
2891;29/08/2019;28;R$ 180,00;3;R$ 540,00
2892;29/08/2019;26;R$ 225,00;4;R$ 900,00
2893;30/08/2019;16;R$ 790,00;5;R$ 3.950,00
2894;30/08/2019;14;R$ 830,00;4;R$ 3.320,00
2895;30/08/2019;8;R$ 2.300,00;3;R$ 6.900,00
2896;30/08/2019;8;R$ 2.300,00;2;R$ 4.600,00
2897;30/08/2019;29;R$ 85,00;5;R$ 425,00
2898;30/08/2019;16;R$ 790,00;2;R$ 1.580,00
2899;30/08/2019;32;R$ 2.400,00;1;R$ 2.400,00
2900;30/08/2019;25;R$ 180,00;5;R$ 900,00
2901;30/08/2019;21;R$ 360,00;4;R$ 1.440,00
2902;30/08/2019;13;R$ 3.200,00;1;R$ 3.200,00
2903;30/08/2019;31;R$ 2.300,00;1;R$ 2.300,00
2904;30/08/2019;4;R$ 799,90;3;R$ 2.399,70
2905;31/08/2019;15;R$ 750,00;1;R$ 750,00
2906;31/08/2019;15;R$ 750,00;2;R$ 1.500,00
2907;31/08/2019;1;R$ 1.499,50;4;R$ 5.998,00
2908;31/08/2019;27;R$ 120,00;1;R$ 120,00
2909;31/08/2019;21;R$ 360,00;5;R$ 1.800,00
2910;31/08/2019;13;R$ 3.200,00;4;R$ 12.800,00
2911;31/08/2019;27;R$ 120,00;5;R$ 600,00
2912;31/08/2019;25;R$ 180,00;4;R$ 720,00
2913;31/08/2019;8;R$ 2.300,00;5;R$ 11.500,00
2914;31/08/2019;11;R$ 1.322,00;3;R$ 3.966,00
2915;31/08/2019;32;R$ 2.400,00;2;R$ 4.800,00
2916;31/08/2019;15;R$ 750,00;1;R$ 750,00
2917;01/09/2019;4;R$ 799,90;3;R$ 2.399,70
2918;01/09/2019;25;R$ 180,00;4;R$ 720,00
2919;01/09/2019;16;R$ 790,00;3;R$ 2.370,00
2920;01/09/2019;18;R$ 335,00;1;R$ 335,00
2921;01/09/2019;32;R$ 2.400,00;4;R$ 9.600,00
2922;01/09/2019;28;R$ 180,00;3;R$ 540,00
2923;01/09/2019;28;R$ 180,00;4;R$ 720,00
2924;01/09/2019;13;R$ 3.200,00;5;R$ 16.000,00
2925;01/09/2019;4;R$ 799,90;3;R$ 2.399,70
2926;01/09/2019;31;R$ 2.300,00;1;R$ 2.300,00
2927;01/09/2019;24;R$ 480,00;2;R$ 960,00
2928;01/09/2019;23;R$ 800,00;4;R$ 3.200,00
2929;02/09/2019;19;R$ 334,00;1;R$ 334,00
2930;02/09/2019;18;R$ 335,00;5;R$ 1.675,00
2931;02/09/2019;25;R$ 180,00;1;R$ 180,00
2932;02/09/2019;16;R$ 790,00;2;R$ 1.580,00
2933;02/09/2019;23;R$ 800,00;2;R$ 1.600,00
2934;02/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
2935;02/09/2019;4;R$ 799,90;2;R$ 1.599,80
2936;02/09/2019;19;R$ 334,00;4;R$ 1.336,00
2937;02/09/2019;32;R$ 2.400,00;1;R$ 2.400,00
2938;02/09/2019;6;R$ 1.190,50;2;R$ 2.381,00
2939;02/09/2019;15;R$ 750,00;1;R$ 750,00
2940;02/09/2019;25;R$ 180,00;4;R$ 720,00
2941;03/09/2019;8;R$ 2.300,00;3;R$ 6.900,00
2942;03/09/2019;5;R$ 899,90;4;R$ 3.599,60
2943;03/09/2019;28;R$ 180,00;1;R$ 180,00
2944;03/09/2019;4;R$ 799,90;3;R$ 2.399,70
2945;03/09/2019;2;R$ 1.899,50;5;R$ 9.497,50
2946;03/09/2019;4;R$ 799,90;5;R$ 3.999,50
2947;03/09/2019;27;R$ 120,00;3;R$ 360,00
2948;03/09/2019;17;R$ 1.340,00;3;R$ 4.020,00
2949;03/09/2019;11;R$ 1.322,00;1;R$ 1.322,00
2950;03/09/2019;20;R$ 4.500,00;4;R$ 18.000,00
2951;03/09/2019;7;R$ 1.200,00;3;R$ 3.600,00
2952;03/09/2019;28;R$ 180,00;3;R$ 540,00
2953;04/09/2019;15;R$ 750,00;2;R$ 1.500,00
2954;04/09/2019;23;R$ 800,00;1;R$ 800,00
2955;04/09/2019;13;R$ 3.200,00;3;R$ 9.600,00
2956;04/09/2019;19;R$ 334,00;2;R$ 668,00
2957;04/09/2019;13;R$ 3.200,00;3;R$ 9.600,00
2958;04/09/2019;14;R$ 830,00;2;R$ 1.660,00
2959;04/09/2019;19;R$ 334,00;3;R$ 1.002,00
2960;04/09/2019;27;R$ 120,00;1;R$ 120,00
2961;04/09/2019;2;R$ 1.899,50;5;R$ 9.497,50
2962;04/09/2019;32;R$ 2.400,00;5;R$ 12.000,00
2963;04/09/2019;22;R$ 1.150,00;3;R$ 3.450,00
2964;04/09/2019;29;R$ 85,00;3;R$ 255,00
2965;05/09/2019;24;R$ 480,00;5;R$ 2.400,00
2966;05/09/2019;15;R$ 750,00;3;R$ 2.250,00
2967;05/09/2019;9;R$ 1.899,00;5;R$ 9.495,00
2968;05/09/2019;5;R$ 899,90;4;R$ 3.599,60
2969;05/09/2019;10;R$ 1.199,00;2;R$ 2.398,00
2970;05/09/2019;27;R$ 120,00;5;R$ 600,00
2971;05/09/2019;6;R$ 1.190,50;4;R$ 4.762,00
2972;05/09/2019;21;R$ 360,00;2;R$ 720,00
2973;05/09/2019;21;R$ 360,00;4;R$ 1.440,00
2974;05/09/2019;8;R$ 2.300,00;3;R$ 6.900,00
