CodVenda;Data;CodProduto;Preço;Quantidade;Subtotal
1507;06/05/2019;14; R$ 830,00 ;2; R$ 1.660,00 
1508;06/05/2019;24; R$ 480,00 ;1; R$ 480,00 
1509;06/05/2019;12; R$ 4.500,00 ;4; R$ 18.000,00 
1510;06/05/2019;9; R$ 1.899,00 ;1; R$ 1.899,00 
1511;06/05/2019;16; R$ 790,00 ;2; R$ 1.580,00 
1512;06/05/2019;16; R$ 790,00 ;3; R$ 2.370,00 
1513;07/05/2019;14; R$ 830,00 ;4; R$ 3.320,00 
1514;07/05/2019;15; R$ 750,00 ;1; R$ 750,00 
1515;07/05/2019;14; R$ 830,00 ;3; R$ 2.490,00 
1516;07/05/2019;11; R$ 1.322,00 ;2; R$ 2.644,00 
1517;07/05/2019;15; R$ 750,00 ;1; R$ 750,00 
1518;07/05/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1519;07/05/2019;3; R$ 1.099,00 ;5; R$ 5.495,00 
1520;07/05/2019;31; R$ 2.300,00 ;1; R$ 2.300,00 
1521;07/05/2019;26; R$ 225,00 ;1; R$ 225,00 
1522;07/05/2019;7; R$ 1.200,00 ;5; R$ 6.000,00 
1523;07/05/2019;16; R$ 790,00 ;5; R$ 3.950,00 
1524;07/05/2019;3; R$ 1.099,00 ;5; R$ 5.495,00 
1525;08/05/2019;29; R$ 85,00 ;4; R$ 340,00 
1526;08/05/2019;21; R$ 360,00 ;3; R$ 1.080,00 
1527;08/05/2019;30; R$ 515,00 ;1; R$ 515,00 
1528;08/05/2019;25; R$ 180,00 ;2; R$ 360,00 
1529;08/05/2019;27; R$ 120,00 ;2; R$ 240,00 
1530;08/05/2019;7; R$ 1.200,00 ;5; R$ 6.000,00 
1531;08/05/2019;21; R$ 360,00 ;1; R$ 360,00 
1532;08/05/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1533;08/05/2019;12; R$ 4.500,00 ;2; R$ 9.000,00 
1534;08/05/2019;17; R$ 1.340,00 ;4; R$ 5.360,00 
1535;08/05/2019;3; R$ 1.099,00 ;5; R$ 5.495,00 
1536;08/05/2019;6; R$ 1.190,50 ;5; R$ 5.952,50 
1537;09/05/2019;6; R$ 1.190,50 ;4; R$ 4.762,00 
1538;09/05/2019;24; R$ 480,00 ;4; R$ 1.920,00 
1539;09/05/2019;28; R$ 180,00 ;5; R$ 900,00 
1540;09/05/2019;1; R$ 1.499,50 ;5; R$ 7.497,50 
1541;09/05/2019;31; R$ 2.300,00 ;1; R$ 2.300,00 
1542;09/05/2019;2; R$ 1.899,50 ;3; R$ 5.698,50 
1543;09/05/2019;19; R$ 334,00 ;4; R$ 1.336,00 
1544;09/05/2019;7; R$ 1.200,00 ;4; R$ 4.800,00 
1545;09/05/2019;16; R$ 790,00 ;3; R$ 2.370,00 
1546;09/05/2019;29; R$ 85,00 ;2; R$ 170,00 
1547;09/05/2019;21; R$ 360,00 ;2; R$ 720,00 
1548;09/05/2019;19; R$ 334,00 ;5; R$ 1.670,00 
1549;10/05/2019;32; R$ 2.400,00 ;1; R$ 2.400,00 
1550;10/05/2019;20; R$ 4.500,00 ;4; R$ 18.000,00 
1551;10/05/2019;17; R$ 1.340,00 ;5; R$ 6.700,00 
1552;10/05/2019;3; R$ 1.099,00 ;2; R$ 2.198,00 
1553;10/05/2019;29; R$ 85,00 ;4; R$ 340,00 
1554;10/05/2019;29; R$ 85,00 ;1; R$ 85,00 
1555;10/05/2019;15; R$ 750,00 ;4; R$ 3.000,00 
1556;10/05/2019;5; R$ 899,90 ;5; R$ 4.499,50 
1557;10/05/2019;15; R$ 750,00 ;3; R$ 2.250,00 
1558;10/05/2019;23; R$ 800,00 ;5; R$ 4.000,00 
1559;10/05/2019;2; R$ 1.899,50 ;5; R$ 9.497,50 
1560;10/05/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1561;11/05/2019;13; R$ 3.200,00 ;3; R$ 9.600,00 
1562;11/05/2019;22; R$ 1.150,00 ;2; R$ 2.300,00 
1563;11/05/2019;27; R$ 120,00 ;3; R$ 360,00 
1564;11/05/2019;22; R$ 1.150,00 ;1; R$ 1.150,00 
1565;11/05/2019;27; R$ 120,00 ;5; R$ 600,00 
1566;11/05/2019;29; R$ 85,00 ;5; R$ 425,00 
1567;11/05/2019;6; R$ 1.190,50 ;2; R$ 2.381,00 
1568;11/05/2019;27; R$ 120,00 ;5; R$ 600,00 
1569;11/05/2019;15; R$ 750,00 ;4; R$ 3.000,00 
1570;11/05/2019;19; R$ 334,00 ;5; R$ 1.670,00 
1571;11/05/2019;8; R$ 2.300,00 ;1; R$ 2.300,00 
1572;11/05/2019;1; R$ 1.499,50 ;5; R$ 7.497,50 
1573;12/05/2019;6; R$ 1.190,50 ;1; R$ 1.190,50 
1574;12/05/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1575;12/05/2019;4; R$ 799,90 ;5; R$ 3.999,50 
1576;12/05/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1577;12/05/2019;3; R$ 1.099,00 ;4; R$ 4.396,00 
1578;12/05/2019;21; R$ 360,00 ;1; R$ 360,00 
1579;12/05/2019;2; R$ 1.899,50 ;5; R$ 9.497,50 
1580;12/05/2019;22; R$ 1.150,00 ;4; R$ 4.600,00 
1581;12/05/2019;25; R$ 180,00 ;4; R$ 720,00 
1582;12/05/2019;29; R$ 85,00 ;3; R$ 255,00 
1583;12/05/2019;16; R$ 790,00 ;3; R$ 2.370,00 
1584;12/05/2019;26; R$ 225,00 ;5; R$ 1.125,00 
1585;13/05/2019;26; R$ 225,00 ;5; R$ 1.125,00 
1586;13/05/2019;15; R$ 750,00 ;3; R$ 2.250,00 
1587;13/05/2019;17; R$ 1.340,00 ;2; R$ 2.680,00 
1588;13/05/2019;11; R$ 1.322,00 ;5; R$ 6.610,00 
1589;13/05/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1590;13/05/2019;7; R$ 1.200,00 ;5; R$ 6.000,00 
1591;13/05/2019;6; R$ 1.190,50 ;5; R$ 5.952,50 
1592;13/05/2019;2; R$ 1.899,50 ;1; R$ 1.899,50 
1593;13/05/2019;21; R$ 360,00 ;5; R$ 1.800,00 
1594;13/05/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1595;13/05/2019;15; R$ 750,00 ;4; R$ 3.000,00 
1596;13/05/2019;14; R$ 830,00 ;3; R$ 2.490,00 
1597;14/05/2019;5; R$ 899,90 ;2; R$ 1.799,80 
1598;14/05/2019;15; R$ 750,00 ;2; R$ 1.500,00 
1599;14/05/2019;24; R$ 480,00 ;5; R$ 2.400,00 
1600;14/05/2019;26; R$ 225,00 ;1; R$ 225,00 
1601;14/05/2019;32; R$ 2.400,00 ;5; R$ 12.000,00 
1602;14/05/2019;16; R$ 790,00 ;1; R$ 790,00 
1603;14/05/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1604;14/05/2019;16; R$ 790,00 ;1; R$ 790,00 
1605;14/05/2019;30; R$ 515,00 ;1; R$ 515,00 
1606;14/05/2019;14; R$ 830,00 ;3; R$ 2.490,00 
1607;14/05/2019;31; R$ 2.300,00 ;2; R$ 4.600,00 
1608;14/05/2019;2; R$ 1.899,50 ;2; R$ 3.799,00 
1609;15/05/2019;31; R$ 2.300,00 ;3; R$ 6.900,00 
1610;15/05/2019;5; R$ 899,90 ;3; R$ 2.699,70 
1611;15/05/2019;14; R$ 830,00 ;5; R$ 4.150,00 
1612;15/05/2019;32; R$ 2.400,00 ;2; R$ 4.800,00 
1613;15/05/2019;32; R$ 2.400,00 ;5; R$ 12.000,00 
1614;15/05/2019;7; R$ 1.200,00 ;2; R$ 2.400,00 
1615;15/05/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1616;15/05/2019;19; R$ 334,00 ;4; R$ 1.336,00 
1617;15/05/2019;24; R$ 480,00 ;1; R$ 480,00 
1618;15/05/2019;3; R$ 1.099,00 ;4; R$ 4.396,00 
1619;15/05/2019;9; R$ 1.899,00 ;3; R$ 5.697,00 
1620;15/05/2019;27; R$ 120,00 ;2; R$ 240,00 
1621;16/05/2019;24; R$ 480,00 ;5; R$ 2.400,00 
1622;16/05/2019;27; R$ 120,00 ;4; R$ 480,00 
1623;16/05/2019;25; R$ 180,00 ;3; R$ 540,00 
1624;16/05/2019;27; R$ 120,00 ;5; R$ 600,00 
1625;16/05/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1626;16/05/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1627;16/05/2019;2; R$ 1.899,50 ;4; R$ 7.598,00 
1628;16/05/2019;8; R$ 2.300,00 ;3; R$ 6.900,00 
1629;16/05/2019;28; R$ 180,00 ;5; R$ 900,00 
1630;16/05/2019;19; R$ 334,00 ;5; R$ 1.670,00 
1631;16/05/2019;32; R$ 2.400,00 ;2; R$ 4.800,00 
1632;16/05/2019;16; R$ 790,00 ;5; R$ 3.950,00 
1633;17/05/2019;16; R$ 790,00 ;5; R$ 3.950,00 
1634;17/05/2019;8; R$ 2.300,00 ;4; R$ 9.200,00 
1635;17/05/2019;31; R$ 2.300,00 ;2; R$ 4.600,00 
1636;17/05/2019;2; R$ 1.899,50 ;2; R$ 3.799,00 
1637;17/05/2019;10; R$ 1.199,00 ;3; R$ 3.597,00 
1638;17/05/2019;12; R$ 4.500,00 ;4; R$ 18.000,00 
1639;17/05/2019;28; R$ 180,00 ;2; R$ 360,00 
1640;17/05/2019;19; R$ 334,00 ;2; R$ 668,00 
1641;17/05/2019;12; R$ 4.500,00 ;2; R$ 9.000,00 
1642;17/05/2019;11; R$ 1.322,00 ;3; R$ 3.966,00 
1643;17/05/2019;19; R$ 334,00 ;5; R$ 1.670,00 
1644;17/05/2019;16; R$ 790,00 ;5; R$ 3.950,00 
1645;18/05/2019;3; R$ 1.099,00 ;1; R$ 1.099,00 
1646;18/05/2019;10; R$ 1.199,00 ;2; R$ 2.398,00 
1647;18/05/2019;6; R$ 1.190,50 ;3; R$ 3.571,50 
1648;18/05/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1649;18/05/2019;7; R$ 1.200,00 ;5; R$ 6.000,00 
1650;18/05/2019;28; R$ 180,00 ;5; R$ 900,00 
1651;18/05/2019;2; R$ 1.899,50 ;3; R$ 5.698,50 
1652;18/05/2019;1; R$ 1.499,50 ;1; R$ 1.499,50 
1653;18/05/2019;18; R$ 335,00 ;4; R$ 1.340,00 
1654;18/05/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1655;18/05/2019;32; R$ 2.400,00 ;2; R$ 4.800,00 
1656;18/05/2019;9; R$ 1.899,00 ;2; R$ 3.798,00 
1657;19/05/2019;19; R$ 334,00 ;5; R$ 1.670,00 
1658;19/05/2019;9; R$ 1.899,00 ;1; R$ 1.899,00 
1659;19/05/2019;18; R$ 335,00 ;5; R$ 1.675,00 
1660;19/05/2019;18; R$ 335,00 ;2; R$ 670,00 
1661;19/05/2019;18; R$ 335,00 ;2; R$ 670,00 
1662;19/05/2019;11; R$ 1.322,00 ;3; R$ 3.966,00 
1663;19/05/2019;28; R$ 180,00 ;1; R$ 180,00 
1664;19/05/2019;29; R$ 85,00 ;1; R$ 85,00 
1665;19/05/2019;18; R$ 335,00 ;1; R$ 335,00 
1666;19/05/2019;18; R$ 335,00 ;5; R$ 1.675,00 
1667;19/05/2019;12; R$ 4.500,00 ;3; R$ 13.500,00 
1668;19/05/2019;8; R$ 2.300,00 ;2; R$ 4.600,00 
1669;20/05/2019;11; R$ 1.322,00 ;2; R$ 2.644,00 
1670;20/05/2019;10; R$ 1.199,00 ;4; R$ 4.796,00 
1671;20/05/2019;20; R$ 4.500,00 ;2; R$ 9.000,00 
1672;20/05/2019;12; R$ 4.500,00 ;3; R$ 13.500,00 
1673;20/05/2019;2; R$ 1.899,50 ;3; R$ 5.698,50 
1674;20/05/2019;7; R$ 1.200,00 ;2; R$ 2.400,00 
1675;20/05/2019;31; R$ 2.300,00 ;2; R$ 4.600,00 
1676;20/05/2019;31; R$ 2.300,00 ;5; R$ 11.500,00 
1677;20/05/2019;26; R$ 225,00 ;1; R$ 225,00 
1678;20/05/2019;21; R$ 360,00 ;4; R$ 1.440,00 
1679;20/05/2019;31; R$ 2.300,00 ;3; R$ 6.900,00 
1680;20/05/2019;9; R$ 1.899,00 ;1; R$ 1.899,00 
1681;21/05/2019;5; R$ 899,90 ;4; R$ 3.599,60 
1682;21/05/2019;16; R$ 790,00 ;4; R$ 3.160,00 
1683;21/05/2019;5; R$ 899,90 ;3; R$ 2.699,70 
1684;21/05/2019;12; R$ 4.500,00 ;2; R$ 9.000,00 
1685;21/05/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1686;21/05/2019;12; R$ 4.500,00 ;4; R$ 18.000,00 
1687;21/05/2019;18; R$ 335,00 ;2; R$ 670,00 
1688;21/05/2019;17; R$ 1.340,00 ;4; R$ 5.360,00 
1689;21/05/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1690;21/05/2019;23; R$ 800,00 ;2; R$ 1.600,00 
1691;21/05/2019;11; R$ 1.322,00 ;5; R$ 6.610,00 
1692;21/05/2019;10; R$ 1.199,00 ;1; R$ 1.199,00 
1693;22/05/2019;1; R$ 1.499,50 ;3; R$ 4.498,50 
1694;22/05/2019;17; R$ 1.340,00 ;3; R$ 4.020,00 
1695;22/05/2019;5; R$ 899,90 ;5; R$ 4.499,50 
1696;22/05/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1697;22/05/2019;20; R$ 4.500,00 ;3; R$ 13.500,00 
1698;22/05/2019;15; R$ 750,00 ;5; R$ 3.750,00 
1699;22/05/2019;13; R$ 3.200,00 ;3; R$ 9.600,00 
1700;22/05/2019;23; R$ 800,00 ;5; R$ 4.000,00 
1701;22/05/2019;21; R$ 360,00 ;5; R$ 1.800,00 
1702;22/05/2019;6; R$ 1.190,50 ;4; R$ 4.762,00 
1703;22/05/2019;21; R$ 360,00 ;5; R$ 1.800,00 
1704;22/05/2019;18; R$ 335,00 ;3; R$ 1.005,00 
1705;23/05/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1706;23/05/2019;18; R$ 335,00 ;5; R$ 1.675,00 
1707;23/05/2019;14; R$ 830,00 ;4; R$ 3.320,00 
1708;23/05/2019;8; R$ 2.300,00 ;1; R$ 2.300,00 
1709;23/05/2019;19; R$ 334,00 ;4; R$ 1.336,00 
1710;23/05/2019;6; R$ 1.190,50 ;5; R$ 5.952,50 
1711;23/05/2019;4; R$ 799,90 ;1; R$ 799,90 
1712;23/05/2019;3; R$ 1.099,00 ;2; R$ 2.198,00 
1713;23/05/2019;23; R$ 800,00 ;4; R$ 3.200,00 
1714;23/05/2019;11; R$ 1.322,00 ;2; R$ 2.644,00 
1715;23/05/2019;31; R$ 2.300,00 ;1; R$ 2.300,00 
1716;23/05/2019;19; R$ 334,00 ;3; R$ 1.002,00 
1717;24/05/2019;32; R$ 2.400,00 ;3; R$ 7.200,00 
1718;24/05/2019;24; R$ 480,00 ;3; R$ 1.440,00 
1719;24/05/2019;1; R$ 1.499,50 ;5; R$ 7.497,50 
1720;24/05/2019;32; R$ 2.400,00 ;5; R$ 12.000,00 
1721;24/05/2019;23; R$ 800,00 ;3; R$ 2.400,00 
1722;24/05/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1723;24/05/2019;17; R$ 1.340,00 ;3; R$ 4.020,00 
1724;24/05/2019;9; R$ 1.899,00 ;3; R$ 5.697,00 
1725;24/05/2019;20; R$ 4.500,00 ;4; R$ 18.000,00 
1726;24/05/2019;9; R$ 1.899,00 ;1; R$ 1.899,00 
1727;24/05/2019;18; R$ 335,00 ;4; R$ 1.340,00 
1728;24/05/2019;24; R$ 480,00 ;4; R$ 1.920,00 
1729;25/05/2019;16; R$ 790,00 ;1; R$ 790,00 
1730;25/05/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1731;25/05/2019;9; R$ 1.899,00 ;2; R$ 3.798,00 
1732;25/05/2019;2; R$ 1.899,50 ;1; R$ 1.899,50 
1733;25/05/2019;26; R$ 225,00 ;5; R$ 1.125,00 
1734;25/05/2019;15; R$ 750,00 ;5; R$ 3.750,00 
1735;25/05/2019;19; R$ 334,00 ;1; R$ 334,00 
1736;25/05/2019;23; R$ 800,00 ;2; R$ 1.600,00 
1737;25/05/2019;10; R$ 1.199,00 ;4; R$ 4.796,00 
1738;25/05/2019;19; R$ 334,00 ;4; R$ 1.336,00 
1739;25/05/2019;6; R$ 1.190,50 ;3; R$ 3.571,50 
1740;25/05/2019;3; R$ 1.099,00 ;4; R$ 4.396,00 
1741;26/05/2019;17; R$ 1.340,00 ;5; R$ 6.700,00 
1742;26/05/2019;31; R$ 2.300,00 ;1; R$ 2.300,00 
1743;26/05/2019;21; R$ 360,00 ;3; R$ 1.080,00 
1744;26/05/2019;16; R$ 790,00 ;2; R$ 1.580,00 
1745;26/05/2019;3; R$ 1.099,00 ;4; R$ 4.396,00 
1746;26/05/2019;25; R$ 180,00 ;2; R$ 360,00 
1747;26/05/2019;1; R$ 1.499,50 ;2; R$ 2.999,00 
1748;26/05/2019;11; R$ 1.322,00 ;1; R$ 1.322,00 
1749;26/05/2019;6; R$ 1.190,50 ;4; R$ 4.762,00 
1750;26/05/2019;23; R$ 800,00 ;5; R$ 4.000,00 
1751;26/05/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1752;26/05/2019;21; R$ 360,00 ;3; R$ 1.080,00 
1753;27/05/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1754;27/05/2019;17; R$ 1.340,00 ;2; R$ 2.680,00 
1755;27/05/2019;25; R$ 180,00 ;5; R$ 900,00 
1756;27/05/2019;15; R$ 750,00 ;2; R$ 1.500,00 
1757;27/05/2019;7; R$ 1.200,00 ;1; R$ 1.200,00 
1758;27/05/2019;15; R$ 750,00 ;4; R$ 3.000,00 
1759;27/05/2019;17; R$ 1.340,00 ;2; R$ 2.680,00 
1760;27/05/2019;6; R$ 1.190,50 ;1; R$ 1.190,50 
1761;27/05/2019;12; R$ 4.500,00 ;1; R$ 4.500,00 
1762;27/05/2019;5; R$ 899,90 ;2; R$ 1.799,80 
1763;27/05/2019;15; R$ 750,00 ;2; R$ 1.500,00 
1764;27/05/2019;31; R$ 2.300,00 ;1; R$ 2.300,00 
1765;28/05/2019;14; R$ 830,00 ;5; R$ 4.150,00 
1766;28/05/2019;15; R$ 750,00 ;1; R$ 750,00 
1767;28/05/2019;7; R$ 1.200,00 ;2; R$ 2.400,00 
1768;28/05/2019;23; R$ 800,00 ;1; R$ 800,00 
1769;28/05/2019;6; R$ 1.190,50 ;3; R$ 3.571,50 
1770;28/05/2019;4; R$ 799,90 ;5; R$ 3.999,50 
1771;28/05/2019;6; R$ 1.190,50 ;4; R$ 4.762,00 
1772;28/05/2019;8; R$ 2.300,00 ;5; R$ 11.500,00 
1773;28/05/2019;1; R$ 1.499,50 ;3; R$ 4.498,50 
1774;28/05/2019;4; R$ 799,90 ;1; R$ 799,90 
1775;28/05/2019;11; R$ 1.322,00 ;3; R$ 3.966,00 
1776;28/05/2019;12; R$ 4.500,00 ;5; R$ 22.500,00 
1777;29/05/2019;18; R$ 335,00 ;4; R$ 1.340,00 
1778;29/05/2019;19; R$ 334,00 ;2; R$ 668,00 
1779;29/05/2019;30; R$ 515,00 ;4; R$ 2.060,00 
1780;29/05/2019;5; R$ 899,90 ;5; R$ 4.499,50 
1781;29/05/2019;16; R$ 790,00 ;3; R$ 2.370,00 
1782;29/05/2019;23; R$ 800,00 ;1; R$ 800,00 
1783;29/05/2019;21; R$ 360,00 ;2; R$ 720,00 
1784;29/05/2019;1; R$ 1.499,50 ;1; R$ 1.499,50 
1785;29/05/2019;10; R$ 1.199,00 ;1; R$ 1.199,00 
1786;29/05/2019;31; R$ 2.300,00 ;2; R$ 4.600,00 
1787;29/05/2019;30; R$ 515,00 ;1; R$ 515,00 
1788;29/05/2019;1; R$ 1.499,50 ;4; R$ 5.998,00 
1789;30/05/2019;4; R$ 799,90 ;2; R$ 1.599,80 
1790;30/05/2019;22; R$ 1.150,00 ;2; R$ 2.300,00 
1791;30/05/2019;12; R$ 4.500,00 ;3; R$ 13.500,00 
1792;30/05/2019;4; R$ 799,90 ;3; R$ 2.399,70 
1793;30/05/2019;5; R$ 899,90 ;4; R$ 3.599,60 
1794;30/05/2019;8; R$ 2.300,00 ;3; R$ 6.900,00 
1795;30/05/2019;20; R$ 4.500,00 ;2; R$ 9.000,00 
1796;30/05/2019;6; R$ 1.190,50 ;1; R$ 1.190,50 
1797;30/05/2019;30; R$ 515,00 ;1; R$ 515,00 
1798;30/05/2019;3; R$ 1.099,00 ;3; R$ 3.297,00 
1799;30/05/2019;3; R$ 1.099,00 ;3; R$ 3.297,00 
1800;30/05/2019;9; R$ 1.899,00 ;4; R$ 7.596,00 
1801;31/05/2019;21; R$ 360,00 ;5; R$ 1.800,00 
1802;31/05/2019;17; R$ 1.340,00 ;5; R$ 6.700,00 
1803;31/05/2019;29; R$ 85,00 ;3; R$ 255,00 
1804;31/05/2019;17; R$ 1.340,00 ;2; R$ 2.680,00 
1805;31/05/2019;5; R$ 899,90 ;5; R$ 4.499,50 
1806;31/05/2019;17; R$ 1.340,00 ;2; R$ 2.680,00 
1807;31/05/2019;8; R$ 2.300,00 ;4; R$ 9.200,00 
1808;31/05/2019;15; R$ 750,00 ;1; R$ 750,00 
1809;31/05/2019;15; R$ 750,00 ;1; R$ 750,00 
1810;31/05/2019;5; R$ 899,90 ;5; R$ 4.499,50 
1811;31/05/2019;32; R$ 2.400,00 ;2; R$ 4.800,00 
1812;31/05/2019;10; R$ 1.199,00 ;3; R$ 3.597,00 
